,rdkit_catePC1,rdkit_catePC2,rdkit_catePC3,rdkit_catePC4,rdkit_catePC5,rdkit_catePC6,rdkit_catePC7,rdkit_catePC8,rdkit_catePC9,rdkit_catePC10,rdkit_catePC11,rdkit_catePC12,rdkit_catePC13,rdkit_catePC14,rdkit_catePC15,rdkit_catePC16,rdkit_catePC17
0,-5.580019392690766,-4.41745089434575,-1.0868201324010964,0.1720204279483965,-1.0235819265961186,-0.9548072193605055,0.196856797567238,-1.633798429645505,-0.18823717778234839,4.778882699873631,-1.2753541170299112,0.0034618164396820195,-0.27167172742527806,0.08283293237597555,-1.2329202122809628,-0.0161881172400605,-2.1094237467877974e-15
1,-5.580019392690766,-4.41745089434575,-1.0868201324010964,0.1720204279483965,-1.0235819265961186,-0.9548072193605055,0.196856797567238,-1.633798429645505,-0.18823717778234839,4.778882699873631,-1.2753541170299112,0.0034618164396820195,-0.27167172742527806,0.08283293237597555,-1.2329202122809628,-0.0161881172400605,-2.1094237467877974e-15
2,-5.580019392690766,-4.41745089434575,-1.0868201324010964,0.1720204279483965,-1.0235819265961186,-0.9548072193605055,0.196856797567238,-1.633798429645505,-0.18823717778234839,4.778882699873631,-1.2753541170299112,0.0034618164396820195,-0.27167172742527806,0.08283293237597555,-1.2329202122809628,-0.0161881172400605,-2.1094237467877974e-15
3,-5.580019392690766,-4.41745089434575,-1.0868201324010964,0.1720204279483965,-1.0235819265961186,-0.9548072193605055,0.196856797567238,-1.633798429645505,-0.18823717778234839,4.778882699873631,-1.2753541170299112,0.0034618164396820195,-0.27167172742527806,0.08283293237597555,-1.2329202122809628,-0.0161881172400605,-2.1094237467877974e-15
4,-2.8354923777976855,-2.4398854243540273,1.1971562619775056,1.7772722590939922,-1.2436875944094294,-0.6626664390949155,1.1888139639611137,-0.011884587863370055,0.6784939377357969,1.063769267607948,0.29396087644819835,-1.0910222402958474,-1.9196124233712304,0.26499198273297714,2.294525709520895,0.05548451233665212,6.175615574477433e-16
5,-2.8354923777976855,-2.4398854243540273,1.1971562619775056,1.7772722590939922,-1.2436875944094294,-0.6626664390949155,1.1888139639611137,-0.011884587863370055,0.6784939377357969,1.063769267607948,0.29396087644819835,-1.0910222402958474,-1.9196124233712304,0.26499198273297714,2.294525709520895,0.05548451233665212,6.175615574477433e-16
6,-2.8354923777976855,-2.4398854243540273,1.1971562619775056,1.7772722590939922,-1.2436875944094294,-0.6626664390949155,1.1888139639611137,-0.011884587863370055,0.6784939377357969,1.063769267607948,0.29396087644819835,-1.0910222402958474,-1.9196124233712304,0.26499198273297714,2.294525709520895,0.05548451233665212,6.175615574477433e-16
7,-2.8354923777976855,-2.4398854243540273,1.1971562619775056,1.7772722590939922,-1.2436875944094294,-0.6626664390949155,1.1888139639611137,-0.011884587863370055,0.6784939377357969,1.063769267607948,0.29396087644819835,-1.0910222402958474,-1.9196124233712304,0.26499198273297714,2.294525709520895,0.05548451233665212,6.175615574477433e-16
8,-4.11581848125414,-2.5193709204510206,0.40068509200220254,0.4631600734243589,3.0931842890994785,3.6262218831021134,0.06593361367014779,-0.0434093735402601,-0.4972613035541011,-0.03436175359715263,1.6262659766077336,-1.834229786280807,1.370289278557027,1.9559557249821078,-0.18176587818979667,-0.16624650584573256,7.563394355258879e-16
9,-4.11581848125414,-2.5193709204510206,0.40068509200220254,0.4631600734243589,3.0931842890994785,3.6262218831021134,0.06593361367014779,-0.0434093735402601,-0.4972613035541011,-0.03436175359715263,1.6262659766077336,-1.834229786280807,1.370289278557027,1.9559557249821078,-0.18176587818979667,-0.16624650584573256,7.563394355258879e-16
10,-4.11581848125414,-2.5193709204510206,0.40068509200220254,0.4631600734243589,3.0931842890994785,3.6262218831021134,0.06593361367014779,-0.0434093735402601,-0.4972613035541011,-0.03436175359715263,1.6262659766077336,-1.834229786280807,1.370289278557027,1.9559557249821078,-0.18176587818979667,-0.16624650584573256,7.563394355258879e-16
11,-4.11581848125414,-2.5193709204510206,0.40068509200220254,0.4631600734243589,3.0931842890994785,3.6262218831021134,0.06593361367014779,-0.0434093735402601,-0.4972613035541011,-0.03436175359715263,1.6262659766077336,-1.834229786280807,1.370289278557027,1.9559557249821078,-0.18176587818979667,-0.16624650584573256,7.563394355258879e-16
12,-1.3171603744324047,8.335962319574563,-5.511789957403764,2.2834190803723122,-2.8685316552146016,2.0285143187011228,-2.714580496437094,3.3956568630251853,-0.4540266129878695,1.1637589625192066,0.42430019011153763,0.09779372486206002,-0.2145036988460456,0.2368845434317609,-0.02167657784871671,0.08804290606389231,1.8769708010069053e-15
13,-1.3171603744324047,8.335962319574563,-5.511789957403764,2.2834190803723122,-2.8685316552146016,2.0285143187011228,-2.714580496437094,3.3956568630251853,-0.4540266129878695,1.1637589625192066,0.42430019011153763,0.09779372486206002,-0.2145036988460456,0.2368845434317609,-0.02167657784871671,0.08804290606389231,1.8769708010069053e-15
14,-1.3171603744324047,8.335962319574563,-5.511789957403764,2.2834190803723122,-2.8685316552146016,2.0285143187011228,-2.714580496437094,3.3956568630251853,-0.4540266129878695,1.1637589625192066,0.42430019011153763,0.09779372486206002,-0.2145036988460456,0.2368845434317609,-0.02167657784871671,0.08804290606389231,1.8769708010069053e-15
15,-1.3171603744324047,8.335962319574563,-5.511789957403764,2.2834190803723122,-2.8685316552146016,2.0285143187011228,-2.714580496437094,3.3956568630251853,-0.4540266129878695,1.1637589625192066,0.42430019011153763,0.09779372486206002,-0.2145036988460456,0.2368845434317609,-0.02167657784871671,0.08804290606389231,1.8769708010069053e-15
16,-5.264564284141386,-0.39093622292005925,0.40099334945216825,-3.51483363207944,-4.518281301623424,1.899018624020929,-2.382416632365676,-3.3174971729843645,-1.8098312095252995,-2.493743670547109,-1.5577274452866912,-0.3031782662986214,0.027814262369653342,0.27798185519056734,0.17502376640346937,0.09041380860566506,-1.061650767297806e-15
17,-5.264564284141386,-0.39093622292005925,0.40099334945216825,-3.51483363207944,-4.518281301623424,1.899018624020929,-2.382416632365676,-3.3174971729843645,-1.8098312095252995,-2.493743670547109,-1.5577274452866912,-0.3031782662986214,0.027814262369653342,0.27798185519056734,0.17502376640346937,0.09041380860566506,-1.061650767297806e-15
18,-5.264564284141386,-0.39093622292005925,0.40099334945216825,-3.51483363207944,-4.518281301623424,1.899018624020929,-2.382416632365676,-3.3174971729843645,-1.8098312095252995,-2.493743670547109,-1.5577274452866912,-0.3031782662986214,0.027814262369653342,0.27798185519056734,0.17502376640346937,0.09041380860566506,-1.061650767297806e-15
19,-5.264564284141386,-0.39093622292005925,0.40099334945216825,-3.51483363207944,-4.518281301623424,1.899018624020929,-2.382416632365676,-3.3174971729843645,-1.8098312095252995,-2.493743670547109,-1.5577274452866912,-0.3031782662986214,0.027814262369653342,0.27798185519056734,0.17502376640346937,0.09041380860566506,-1.061650767297806e-15
20,-3.3472397411784205,0.3292423839527369,-0.8794902222276069,-1.4028550503125652,-1.5166013762514832,2.281991171712367,6.232085769909253,2.8366075327145737,0.7361799328779114,-1.0600023148817712,-1.470328920252212,0.1888908819496502,0.5293067064365978,-0.34381549053466676,-0.19264635996308582,-0.07756412185445409,-4.787836793695988e-16
21,-3.3472397411784205,0.3292423839527369,-0.8794902222276069,-1.4028550503125652,-1.5166013762514832,2.281991171712367,6.232085769909253,2.8366075327145737,0.7361799328779114,-1.0600023148817712,-1.470328920252212,0.1888908819496502,0.5293067064365978,-0.34381549053466676,-0.19264635996308582,-0.07756412185445409,-4.787836793695988e-16
22,-3.3472397411784205,0.3292423839527369,-0.8794902222276069,-1.4028550503125652,-1.5166013762514832,2.281991171712367,6.232085769909253,2.8366075327145737,0.7361799328779114,-1.0600023148817712,-1.470328920252212,0.1888908819496502,0.5293067064365978,-0.34381549053466676,-0.19264635996308582,-0.07756412185445409,-4.787836793695988e-16
23,-3.3472397411784205,0.3292423839527369,-0.8794902222276069,-1.4028550503125652,-1.5166013762514832,2.281991171712367,6.232085769909253,2.8366075327145737,0.7361799328779114,-1.0600023148817712,-1.470328920252212,0.1888908819496502,0.5293067064365978,-0.34381549053466676,-0.19264635996308582,-0.07756412185445409,-4.787836793695988e-16
24,5.570770346124749,-5.3953081816694795,-2.425993241823259,-0.3761823483403706,-1.8793376177507521,-0.814895785577449,-1.5506735524220217,0.2757841925377749,2.224214650986878,0.3860362865585981,0.4558025747911679,-0.31338549891371853,2.4371390446727927,-1.4046532535539415,0.7692409373875415,0.2296569082138684,-5.551115123125783e-17
25,5.570770346124749,-5.3953081816694795,-2.425993241823259,-0.3761823483403706,-1.8793376177507521,-0.814895785577449,-1.5506735524220217,0.2757841925377749,2.224214650986878,0.3860362865585981,0.4558025747911679,-0.31338549891371853,2.4371390446727927,-1.4046532535539415,0.7692409373875415,0.2296569082138684,-5.551115123125783e-17
26,5.570770346124749,-5.3953081816694795,-2.425993241823259,-0.3761823483403706,-1.8793376177507521,-0.814895785577449,-1.5506735524220217,0.2757841925377749,2.224214650986878,0.3860362865585981,0.4558025747911679,-0.31338549891371853,2.4371390446727927,-1.4046532535539415,0.7692409373875415,0.2296569082138684,-5.551115123125783e-17
27,5.570770346124749,-5.3953081816694795,-2.425993241823259,-0.3761823483403706,-1.8793376177507521,-0.814895785577449,-1.5506735524220217,0.2757841925377749,2.224214650986878,0.3860362865585981,0.4558025747911679,-0.31338549891371853,2.4371390446727927,-1.4046532535539415,0.7692409373875415,0.2296569082138684,-5.551115123125783e-17
28,-2.2520992220189187,-3.539499013218509,1.3077873354097063,2.6927966147088753,4.652217058360511,4.562327806526371,-2.3700226327415814,0.6584842093578734,0.7329342766825845,-0.7342105090038245,-1.202811857452718,1.4958364072143908,-0.7630123509652773,-1.079017422909348,0.06040681408278906,0.09197001645594624,6.175615574477433e-16
29,-2.2520992220189187,-3.539499013218509,1.3077873354097063,2.6927966147088753,4.652217058360511,4.562327806526371,-2.3700226327415814,0.6584842093578734,0.7329342766825845,-0.7342105090038245,-1.202811857452718,1.4958364072143908,-0.7630123509652773,-1.079017422909348,0.06040681408278906,0.09197001645594624,6.175615574477433e-16
30,-2.2520992220189187,-3.539499013218509,1.3077873354097063,2.6927966147088753,4.652217058360511,4.562327806526371,-2.3700226327415814,0.6584842093578734,0.7329342766825845,-0.7342105090038245,-1.202811857452718,1.4958364072143908,-0.7630123509652773,-1.079017422909348,0.06040681408278906,0.09197001645594624,6.175615574477433e-16
31,-2.2520992220189187,-3.539499013218509,1.3077873354097063,2.6927966147088753,4.652217058360511,4.562327806526371,-2.3700226327415814,0.6584842093578734,0.7329342766825845,-0.7342105090038245,-1.202811857452718,1.4958364072143908,-0.7630123509652773,-1.079017422909348,0.06040681408278906,0.09197001645594624,6.175615574477433e-16
32,6.392554877760149,-0.7108905497919912,7.394435795747144,5.7544217343093935,-2.493215120976854,-1.557315497579794,-0.0747098043367601,1.5731778006956303,-2.4748699456895302,-0.4644860623777579,-0.37383209564199504,-0.18288682436086445,0.5298619042319822,0.07543640793618167,-0.48940727050057614,0.039910643607022095,-6.453171330633722e-16
33,6.392554877760149,-0.7108905497919912,7.394435795747144,5.7544217343093935,-2.493215120976854,-1.557315497579794,-0.0747098043367601,1.5731778006956303,-2.4748699456895302,-0.4644860623777579,-0.37383209564199504,-0.18288682436086445,0.5298619042319822,0.07543640793618167,-0.48940727050057614,0.039910643607022095,-6.453171330633722e-16
34,6.392554877760149,-0.7108905497919912,7.394435795747144,5.7544217343093935,-2.493215120976854,-1.557315497579794,-0.0747098043367601,1.5731778006956303,-2.4748699456895302,-0.4644860623777579,-0.37383209564199504,-0.18288682436086445,0.5298619042319822,0.07543640793618167,-0.48940727050057614,0.039910643607022095,-6.453171330633722e-16
35,6.392554877760149,-0.7108905497919912,7.394435795747144,5.7544217343093935,-2.493215120976854,-1.557315497579794,-0.0747098043367601,1.5731778006956303,-2.4748699456895302,-0.4644860623777579,-0.37383209564199504,-0.18288682436086445,0.5298619042319822,0.07543640793618167,-0.48940727050057614,0.039910643607022095,-6.453171330633722e-16
36,-4.83837734590638,0.37455681224808,-3.5211690829956273,2.9657309363329447,0.9820388290343272,-2.883752991409585,0.2684407272959245,-1.3269403608945027,-0.0773010202727851,-2.0593018563071905,0.7474326436020194,-1.253966577602002,-0.5556583793243344,-1.4219435425728508,-0.6949186836371044,-0.9596961679093146,4.0939474033052647e-16
37,-4.83837734590638,0.37455681224808,-3.5211690829956273,2.9657309363329447,0.9820388290343272,-2.883752991409585,0.2684407272959245,-1.3269403608945027,-0.0773010202727851,-2.0593018563071905,0.7474326436020194,-1.253966577602002,-0.5556583793243344,-1.4219435425728508,-0.6949186836371044,-0.9596961679093146,4.0939474033052647e-16
38,-4.83837734590638,0.37455681224808,-3.5211690829956273,2.9657309363329447,0.9820388290343272,-2.883752991409585,0.2684407272959245,-1.3269403608945027,-0.0773010202727851,-2.0593018563071905,0.7474326436020194,-1.253966577602002,-0.5556583793243344,-1.4219435425728508,-0.6949186836371044,-0.9596961679093146,4.0939474033052647e-16
39,-4.83837734590638,0.37455681224808,-3.5211690829956273,2.9657309363329447,0.9820388290343272,-2.883752991409585,0.2684407272959245,-1.3269403608945027,-0.0773010202727851,-2.0593018563071905,0.7474326436020194,-1.253966577602002,-0.5556583793243344,-1.4219435425728508,-0.6949186836371044,-0.9596961679093146,4.0939474033052647e-16
40,10.770085407519272,-5.078576074623705,-2.369175366819739,-1.3295605295816322,-1.2264836723749597,-0.9779763709352424,-0.5697997565455296,1.0380385959140241,2.3349340969321863,-1.5655040573930037,0.2509970784297504,0.45443140870727966,-1.5403564712913658,1.5365372971307907,-0.9002715616529013,-0.04305506831291295,3.0531133177191805e-16
41,10.770085407519272,-5.078576074623705,-2.369175366819739,-1.3295605295816322,-1.2264836723749597,-0.9779763709352424,-0.5697997565455296,1.0380385959140241,2.3349340969321863,-1.5655040573930037,0.2509970784297504,0.45443140870727966,-1.5403564712913658,1.5365372971307907,-0.9002715616529013,-0.04305506831291295,3.0531133177191805e-16
42,10.770085407519272,-5.078576074623705,-2.369175366819739,-1.3295605295816322,-1.2264836723749597,-0.9779763709352424,-0.5697997565455296,1.0380385959140241,2.3349340969321863,-1.5655040573930037,0.2509970784297504,0.45443140870727966,-1.5403564712913658,1.5365372971307907,-0.9002715616529013,-0.04305506831291295,3.0531133177191805e-16
43,10.770085407519272,-5.078576074623705,-2.369175366819739,-1.3295605295816322,-1.2264836723749597,-0.9779763709352424,-0.5697997565455296,1.0380385959140241,2.3349340969321863,-1.5655040573930037,0.2509970784297504,0.45443140870727966,-1.5403564712913658,1.5365372971307907,-0.9002715616529013,-0.04305506831291295,3.0531133177191805e-16
44,4.478658968340875,8.82830062294971,3.5107572755096896,0.4813407450958067,1.1660091162049244,0.18118226172630994,0.2382170761109394,-3.025238260004055,4.022022247232938,0.40975658132249515,-0.8914059378311774,-0.7229586534363248,0.21594608922398217,0.1514938836276022,-0.19657096558370896,0.09365239779810122,1.8665624601510444e-15
45,4.478658968340875,8.82830062294971,3.5107572755096896,0.4813407450958067,1.1660091162049244,0.18118226172630994,0.2382170761109394,-3.025238260004055,4.022022247232938,0.40975658132249515,-0.8914059378311774,-0.7229586534363248,0.21594608922398217,0.1514938836276022,-0.19657096558370896,0.09365239779810122,1.8665624601510444e-15
46,4.478658968340875,8.82830062294971,3.5107572755096896,0.4813407450958067,1.1660091162049244,0.18118226172630994,0.2382170761109394,-3.025238260004055,4.022022247232938,0.40975658132249515,-0.8914059378311774,-0.7229586534363248,0.21594608922398217,0.1514938836276022,-0.19657096558370896,0.09365239779810122,1.8665624601510444e-15
47,4.478658968340875,8.82830062294971,3.5107572755096896,0.4813407450958067,1.1660091162049244,0.18118226172630994,0.2382170761109394,-3.025238260004055,4.022022247232938,0.40975658132249515,-0.8914059378311774,-0.7229586534363248,0.21594608922398217,0.1514938836276022,-0.19657096558370896,0.09365239779810122,1.8665624601510444e-15
48,14.469105976000446,1.8033553126803037,-3.1036826101898463,-1.9734931381164136,2.6677273296600728,1.1811515466564708,1.4807240333142144,-1.7611709647403786,-3.6791784604433526,0.9898407697506694,-0.28052419311844845,-0.12511491695230798,-0.2042636661081242,-0.4510202425677266,0.4428227811914934,-0.1260966040596071,4.579669976578771e-16
49,14.469105976000446,1.8033553126803037,-3.1036826101898463,-1.9734931381164136,2.6677273296600728,1.1811515466564708,1.4807240333142144,-1.7611709647403786,-3.6791784604433526,0.9898407697506694,-0.28052419311844845,-0.12511491695230798,-0.2042636661081242,-0.4510202425677266,0.4428227811914934,-0.1260966040596071,4.579669976578771e-16
50,14.469105976000446,1.8033553126803037,-3.1036826101898463,-1.9734931381164136,2.6677273296600728,1.1811515466564708,1.4807240333142144,-1.7611709647403786,-3.6791784604433526,0.9898407697506694,-0.28052419311844845,-0.12511491695230798,-0.2042636661081242,-0.4510202425677266,0.4428227811914934,-0.1260966040596071,4.579669976578771e-16
51,14.469105976000446,1.8033553126803037,-3.1036826101898463,-1.9734931381164136,2.6677273296600728,1.1811515466564708,1.4807240333142144,-1.7611709647403786,-3.6791784604433526,0.9898407697506694,-0.28052419311844845,-0.12511491695230798,-0.2042636661081242,-0.4510202425677266,0.4428227811914934,-0.1260966040596071,4.579669976578771e-16
52,-1.9432630481777162,1.0555151985133537,2.7068442625607942,-1.1837179635958113,-2.0912331563033333,1.4349365763805835,1.3065971280085438,-1.933762380161056,0.04962232330886762,0.4950192773364841,3.230449523238101,2.392326896592742,-0.1297692428228881,-0.39912463764034795,-0.11392374779801567,-0.20359208064897996,-3.95516952522712e-16
53,-1.9432630481777162,1.0555151985133537,2.7068442625607942,-1.1837179635958113,-2.0912331563033333,1.4349365763805835,1.3065971280085438,-1.933762380161056,0.04962232330886762,0.4950192773364841,3.230449523238101,2.392326896592742,-0.1297692428228881,-0.39912463764034795,-0.11392374779801567,-0.20359208064897996,-3.95516952522712e-16
54,-1.9432630481777162,1.0555151985133537,2.7068442625607942,-1.1837179635958113,-2.0912331563033333,1.4349365763805835,1.3065971280085438,-1.933762380161056,0.04962232330886762,0.4950192773364841,3.230449523238101,2.392326896592742,-0.1297692428228881,-0.39912463764034795,-0.11392374779801567,-0.20359208064897996,-3.95516952522712e-16
55,-1.9432630481777162,1.0555151985133537,2.7068442625607942,-1.1837179635958113,-2.0912331563033333,1.4349365763805835,1.3065971280085438,-1.933762380161056,0.04962232330886762,0.4950192773364841,3.230449523238101,2.392326896592742,-0.1297692428228881,-0.39912463764034795,-0.11392374779801567,-0.20359208064897996,-3.95516952522712e-16
56,-2.7856089551968224,0.9684073135764594,2.580244999986165,-4.743993147889973,1.7711135200604236,-1.6488071756200742,-0.5484019880495702,2.0828956183626364,-0.6561870500563801,-0.21790897930046613,1.094716594004271,-1.3298981529146867,-0.8250297627410493,-1.1237478538420655,-0.6886279932380037,1.0185384903255077,3.885780586188048e-16
57,-2.7856089551968224,0.9684073135764594,2.580244999986165,-4.743993147889973,1.7711135200604236,-1.6488071756200742,-0.5484019880495702,2.0828956183626364,-0.6561870500563801,-0.21790897930046613,1.094716594004271,-1.3298981529146867,-0.8250297627410493,-1.1237478538420655,-0.6886279932380037,1.0185384903255077,3.885780586188048e-16
58,-2.7856089551968224,0.9684073135764594,2.580244999986165,-4.743993147889973,1.7711135200604236,-1.6488071756200742,-0.5484019880495702,2.0828956183626364,-0.6561870500563801,-0.21790897930046613,1.094716594004271,-1.3298981529146867,-0.8250297627410493,-1.1237478538420655,-0.6886279932380037,1.0185384903255077,3.885780586188048e-16
59,-2.7856089551968224,0.9684073135764594,2.580244999986165,-4.743993147889973,1.7711135200604236,-1.6488071756200742,-0.5484019880495702,2.0828956183626364,-0.6561870500563801,-0.21790897930046613,1.094716594004271,-1.3298981529146867,-0.8250297627410493,-1.1237478538420655,-0.6886279932380037,1.0185384903255077,3.885780586188048e-16
60,-4.97602027690956,1.1273059643706023,-3.423246401659714,2.497279606791068,2.4586573462574175,-4.314784391605129,1.0364815534491327,-1.3459877256840005,-0.7568843281961791,-1.2006954928955564,-0.26666376416240156,1.5769866695055859,0.721651029326269,1.0605818502315731,0.3421523994138301,0.8722811771135253,4.163336342344337e-17
61,-4.97602027690956,1.1273059643706023,-3.423246401659714,2.497279606791068,2.4586573462574175,-4.314784391605129,1.0364815534491327,-1.3459877256840005,-0.7568843281961791,-1.2006954928955564,-0.26666376416240156,1.5769866695055859,0.721651029326269,1.0605818502315731,0.3421523994138301,0.8722811771135253,4.163336342344337e-17
62,-4.97602027690956,1.1273059643706023,-3.423246401659714,2.497279606791068,2.4586573462574175,-4.314784391605129,1.0364815534491327,-1.3459877256840005,-0.7568843281961791,-1.2006954928955564,-0.26666376416240156,1.5769866695055859,0.721651029326269,1.0605818502315731,0.3421523994138301,0.8722811771135253,4.163336342344337e-17
63,-4.97602027690956,1.1273059643706023,-3.423246401659714,2.497279606791068,2.4586573462574175,-4.314784391605129,1.0364815534491327,-1.3459877256840005,-0.7568843281961791,-1.2006954928955564,-0.26666376416240156,1.5769866695055859,0.721651029326269,1.0605818502315731,0.3421523994138301,0.8722811771135253,4.163336342344337e-17
64,-2.425512076041289,1.6692713535087331,2.8224626428752853,-4.562805668160942,2.070005932823803,-3.3803383176435733,-1.8035458003882703,2.5390444429097867,-0.1846243572493188,0.543150851334796,-0.8052771264572247,0.946913111783788,0.591869408077288,0.580625965981411,0.6285568426928525,-0.9875121946491194,-2.498001805406602e-16
65,-2.425512076041289,1.6692713535087331,2.8224626428752853,-4.562805668160942,2.070005932823803,-3.3803383176435733,-1.8035458003882703,2.5390444429097867,-0.1846243572493188,0.543150851334796,-0.8052771264572247,0.946913111783788,0.591869408077288,0.580625965981411,0.6285568426928525,-0.9875121946491194,-2.498001805406602e-16
66,-2.425512076041289,1.6692713535087331,2.8224626428752853,-4.562805668160942,2.070005932823803,-3.3803383176435733,-1.8035458003882703,2.5390444429097867,-0.1846243572493188,0.543150851334796,-0.8052771264572247,0.946913111783788,0.591869408077288,0.580625965981411,0.6285568426928525,-0.9875121946491194,-2.498001805406602e-16
67,-2.425512076041289,1.6692713535087331,2.8224626428752853,-4.562805668160942,2.070005932823803,-3.3803383176435733,-1.8035458003882703,2.5390444429097867,-0.1846243572493188,0.543150851334796,-0.8052771264572247,0.946913111783788,0.591869408077288,0.580625965981411,0.6285568426928525,-0.9875121946491194,-2.498001805406602e-16
